bootstrap_draw,total_event_copies,multi_horizon_captured_events,matched_60_day_base_captured_events,event_coverage_difference
4506,727,269,272,-0.0041265474552957
4507,718,257,269,-0.0167130919220055
4508,839,305,317,-0.0143027413587604
4509,660,264,279,-0.0227272727272727
4510,673,241,251,-0.0148588410104011
4511,623,243,252,-0.0144462279293739
4512,768,279,285,-0.0078125
4513,655,232,241,-0.0137404580152671
4514,665,258,267,-0.0135338345864661
4515,671,254,262,-0.0119225037257824
4516,746,288,300,-0.0160857908847185
4517,691,279,287,-0.0115774240231548
4518,732,239,251,-0.0163934426229508
4519,744,259,275,-0.021505376344086
4520,735,258,276,-0.0244897959183673
4521,631,247,250,-0.0047543581616481
4522,734,274,279,-0.0068119891008174
4523,642,252,257,-0.0077881619937694
4524,765,276,289,-0.0169934640522875
4525,809,282,283,-0.0012360939431396
4526,714,273,280,-0.0098039215686274
4527,705,279,283,-0.0056737588652482
4528,707,269,271,-0.0028288543140028
4529,853,310,318,-0.0093786635404454
4530,730,283,282,0.0013698630136986
4531,684,248,260,-0.0175438596491228
4532,784,315,319,-0.0051020408163265
4533,681,262,268,-0.0088105726872246
4534,753,275,285,-0.0132802124833997
4535,583,240,246,-0.0102915951972555
4536,661,278,290,-0.0181543116490166
4537,700,259,265,-0.0085714285714285
4538,649,245,256,-0.0169491525423728
4539,709,281,299,-0.0253878702397743
4540,831,302,306,-0.0048134777376654
4541,708,275,282,-0.0098870056497175
4542,717,276,282,-0.00836820083682
4543,744,267,273,-0.0080645161290322
4544,762,288,293,-0.0065616797900262
4545,681,260,275,-0.0220264317180616
4546,678,274,277,-0.0044247787610619
4547,737,289,298,-0.0122116689280868
4548,726,275,284,-0.012396694214876
4549,714,260,269,-0.0126050420168067
4550,716,266,278,-0.0167597765363128
4551,689,243,262,-0.0275761973875181
4552,674,247,256,-0.0133531157270029
4553,688,275,278,-0.004360465116279
4554,663,263,275,-0.0180995475113122
4555,687,290,302,-0.0174672489082969
4556,733,289,300,-0.015006821282401
4557,670,267,278,-0.0164179104477611
4558,653,245,256,-0.0168453292496171
4559,708,258,267,-0.0127118644067796
4560,723,255,275,-0.0276625172890733
4561,597,241,240,0.0016750418760469
4562,615,256,262,-0.0097560975609756
4563,618,229,236,-0.0113268608414239
4564,630,245,252,-0.0111111111111111
4565,713,268,291,-0.032258064516129
4566,733,269,276,-0.0095497953615279
4567,681,253,267,-0.0205580029368575
4568,653,219,221,-0.003062787136294
4569,660,276,289,-0.0196969696969696
4570,664,248,254,-0.0090361445783132
4571,707,282,295,-0.0183875530410183
4572,657,241,252,-0.0167427701674277
4573,735,284,292,-0.0108843537414965
4574,741,290,309,-0.0256410256410256
4575,729,277,287,-0.0137174211248285
4576,716,263,264,-0.0013966480446927
4577,731,264,279,-0.0205198358413132
4578,755,296,308,-0.0158940397350993
4579,653,266,272,-0.009188361408882
4580,750,283,290,-0.0093333333333333
4581,702,273,286,-0.0185185185185185
4582,640,264,275,-0.0171875
4583,647,247,257,-0.0154559505409582
4584,646,218,234,-0.0247678018575851
4585,754,291,300,-0.0119363395225464
4586,727,276,285,-0.0123796423658872
4587,736,282,286,-0.0054347826086956
4588,702,283,288,-0.0071225071225071
4589,635,243,252,-0.0141732283464566
4590,740,267,275,-0.0108108108108108
4591,685,273,281,-0.0116788321167883
4592,694,294,302,-0.0115273775216138
4593,789,292,298,-0.0076045627376425
4594,691,284,290,-0.0086830680173661
4595,681,259,267,-0.0117474302496328
4596,692,270,291,-0.0303468208092485
4597,697,292,301,-0.0129124820659971
4598,682,232,247,-0.0219941348973607
4599,638,266,277,-0.0172413793103448
4600,662,241,251,-0.0151057401812688
4601,690,243,268,-0.036231884057971
4602,594,213,218,-0.0084175084175084
4603,666,254,259,-0.0075075075075075
4604,723,253,251,0.0027662517289073
4605,680,258,270,-0.0176470588235294
4606,660,246,254,-0.0121212121212121
4607,712,265,273,-0.0112359550561797
4608,695,255,275,-0.0287769784172661
4609,709,257,260,-0.004231311706629
4610,698,273,282,-0.0128939828080229
4611,695,274,281,-0.0100719424460431
4612,738,273,283,-0.013550135501355
4613,654,257,268,-0.0168195718654434
4614,700,276,282,-0.0085714285714285
4615,693,257,277,-0.0288600288600288
4616,786,288,297,-0.0114503816793893
4617,740,278,284,-0.0081081081081081
4618,617,235,239,-0.006482982171799
4619,643,261,264,-0.0046656298600311
4620,730,247,258,-0.0150684931506849
4621,734,293,306,-0.0177111716621253
4622,681,252,265,-0.0190895741556534
4623,667,249,260,-0.0164917541229385
4624,652,258,266,-0.0122699386503067
4625,687,250,260,-0.0145560407569141
4626,677,277,280,-0.0044313146233382
4627,673,256,262,-0.0089153046062407
4628,698,244,258,-0.0200573065902578
4629,617,260,266,-0.0097244732576985
4630,734,268,283,-0.0204359673024523
4631,726,282,294,-0.0165289256198347
4632,667,254,260,-0.0089955022488755
4633,722,254,263,-0.0124653739612188
4634,716,278,288,-0.0139664804469273
4635,689,263,275,-0.0174165457184325
4636,674,256,267,-0.016320474777448
4637,738,282,281,0.0013550135501355
4638,593,231,234,-0.0050590219224283
4639,705,275,283,-0.0113475177304964
4640,696,290,295,-0.007183908045977
4641,720,286,293,-0.0097222222222222
4642,711,275,276,-0.0014064697609001
4643,657,238,252,-0.0213089802130898
4644,625,244,255,-0.0176
4645,792,292,299,-0.0088383838383838
4646,751,279,282,-0.0039946737683089
4647,705,264,272,-0.0113475177304964
4648,731,279,287,-0.0109439124487004
4649,671,262,274,-0.0178837555886736
4650,678,270,273,-0.0044247787610619
4651,813,284,294,-0.01230012300123
4652,729,273,288,-0.0205761316872428
4653,703,272,282,-0.0142247510668563
4654,732,283,286,-0.0040983606557377
4655,653,257,271,-0.0214395099540581
4656,691,286,294,-0.0115774240231548
4657,710,282,289,-0.0098591549295774
4658,692,260,261,-0.0014450867052023
4659,679,268,273,-0.0073637702503681
4660,670,254,269,-0.0223880597014925
4661,690,276,281,-0.0072463768115942
4662,670,271,282,-0.0164179104477611
4663,676,254,270,-0.0236686390532544
4664,758,269,288,-0.025065963060686
4665,690,277,287,-0.0144927536231884
4666,695,263,279,-0.0230215827338129
4667,771,286,296,-0.0129701686121919
4668,634,235,233,0.0031545741324921
4669,734,275,280,-0.0068119891008174
4670,752,286,303,-0.0226063829787234
4671,704,260,264,-0.0056818181818181
4672,679,235,249,-0.0206185567010309
4673,641,242,248,-0.0093603744149766
4674,605,236,244,-0.0132231404958677
4675,715,283,294,-0.0153846153846153
4676,755,253,269,-0.0211920529801324
4677,751,289,294,-0.0066577896138482
4678,657,263,270,-0.0106544901065449
4679,610,211,222,-0.0180327868852459
4680,681,249,263,-0.0205580029368575
4681,609,242,250,-0.0131362889983579
4682,646,232,246,-0.0216718266253869
4683,700,262,268,-0.0085714285714285
4684,686,262,269,-0.010204081632653
4685,690,272,283,-0.0159420289855072
4686,705,272,277,-0.0070921985815602
4687,655,241,256,-0.0229007633587786
4688,637,216,223,-0.0109890109890109
4689,770,286,288,-0.0025974025974025
4690,783,297,317,-0.0255427841634738
4691,696,232,254,-0.0316091954022988
4692,706,285,297,-0.0169971671388102
4693,676,267,277,-0.014792899408284
4694,644,233,245,-0.0186335403726708
4695,701,250,251,-0.0014265335235378
4696,669,255,263,-0.0119581464872944
4697,695,270,270,0.0
4698,655,248,256,-0.0122137404580152
4699,754,317,323,-0.0079575596816976
4700,674,273,271,0.0029673590504451
4701,667,250,259,-0.0134932533733133
4702,662,251,264,-0.0196374622356495
4703,646,250,255,-0.0077399380804953
4704,687,265,274,-0.0131004366812227
4705,705,279,289,-0.0141843971631205
4706,658,248,262,-0.0212765957446808
4707,749,251,258,-0.0093457943925233
4708,773,307,315,-0.0103492884864165
4709,645,244,254,-0.0155038759689922
4710,734,277,279,-0.0027247956403269
4711,723,252,270,-0.0248962655601659
4712,723,277,293,-0.0221300138312586
4713,758,288,297,-0.0118733509234828
4714,668,232,235,-0.0044910179640718
4715,685,262,270,-0.0116788321167883
4716,700,274,281,-0.01
4717,653,261,271,-0.0153139356814701
4718,681,258,267,-0.013215859030837
4719,744,265,273,-0.010752688172043
4720,781,278,287,-0.0115236875800256
4721,715,289,299,-0.0139860139860139
4722,736,287,295,-0.0108695652173913
4723,693,252,254,-0.0028860028860028
4724,707,259,276,-0.024045261669024
4725,657,274,280,-0.0091324200913242
4726,752,299,305,-0.0079787234042553
4727,619,228,239,-0.0177705977382875
4728,692,244,257,-0.01878612716763
4729,697,262,268,-0.0086083213773314
4730,643,239,246,-0.0108864696734059
4731,690,275,280,-0.0072463768115942
4732,684,251,269,-0.0263157894736842
4733,653,253,270,-0.0260336906584992
4734,653,273,273,0.0
4735,625,242,248,-0.0096
4736,706,290,295,-0.0070821529745042
4737,745,273,282,-0.0120805369127516
4738,773,267,277,-0.0129366106080207
4739,694,269,277,-0.0115273775216138
4740,693,274,281,-0.0101010101010101
4741,669,247,258,-0.0164424514200298
4742,785,283,290,-0.0089171974522292
4743,713,267,280,-0.0182328190743338
4744,701,266,277,-0.0156918687589158
4745,693,291,293,-0.0028860028860028
4746,721,279,286,-0.0097087378640776
4747,693,267,275,-0.0115440115440115
4748,682,260,276,-0.0234604105571847
4749,697,252,267,-0.0215208034433285
4750,660,256,264,-0.0121212121212121
4751,684,243,253,-0.0146198830409356
4752,716,257,272,-0.020949720670391
4753,729,270,278,-0.0109739368998628
4754,730,306,311,-0.0068493150684931
4755,738,254,274,-0.02710027100271
4756,691,257,272,-0.0217076700434153
4757,683,247,257,-0.0146412884333821
4758,693,235,245,-0.0144300144300144
4759,752,282,294,-0.0159574468085106
4760,672,225,230,-0.0074404761904761
4761,721,277,285,-0.0110957004160887
4762,721,268,281,-0.0180305131761442
4763,630,251,258,-0.0111111111111111
4764,643,233,240,-0.0108864696734059
4765,678,269,272,-0.0044247787610619
4766,620,228,244,-0.0258064516129032
4767,751,295,304,-0.0119840213049267
4768,755,272,284,-0.0158940397350993
4769,693,253,268,-0.0216450216450216
4770,787,314,325,-0.013977128335451
4771,608,225,236,-0.0180921052631578
4772,645,261,265,-0.0062015503875968
4773,716,281,286,-0.0069832402234636
4774,724,278,290,-0.0165745856353591
4775,662,248,261,-0.0196374622356495
4776,670,243,252,-0.0134328358208955
4777,698,278,280,-0.0028653295128939
4778,641,255,259,-0.0062402496099844
4779,667,257,268,-0.0164917541229385
4780,631,266,270,-0.0063391442155309
4781,692,276,282,-0.0086705202312138
4782,688,248,259,-0.0159883720930232
4783,641,233,240,-0.0109204368174727
4784,530,199,207,-0.0150943396226415
4785,627,258,264,-0.0095693779904306
4786,700,257,274,-0.0242857142857142
4787,665,257,267,-0.0150375939849624
4788,686,271,273,-0.0029154518950437
4789,633,234,249,-0.0236966824644549
4790,661,249,259,-0.0151285930408472
4791,777,280,291,-0.0141570141570141
4792,826,316,326,-0.0121065375302663
4793,745,291,302,-0.0147651006711409
4794,668,249,260,-0.0164670658682634
4795,670,241,248,-0.0104477611940298
4796,608,238,246,-0.0131578947368421
4797,815,315,338,-0.0282208588957055
4798,676,249,262,-0.0192307692307692
4799,788,328,336,-0.0101522842639593
4800,649,236,244,-0.012326656394453
4801,738,260,270,-0.013550135501355
4802,759,295,301,-0.0079051383399209
4803,679,277,297,-0.0294550810014727
4804,755,286,301,-0.0198675496688741
4805,674,254,267,-0.0192878338278931
4806,633,271,276,-0.0078988941548183
4807,777,301,313,-0.0154440154440154
4808,684,262,268,-0.0087719298245614
4809,645,254,265,-0.0170542635658914
4810,725,276,284,-0.0110344827586206
4811,734,279,280,-0.0013623978201634
4812,655,234,241,-0.0106870229007633
4813,689,278,281,-0.0043541364296081
4814,695,266,281,-0.0215827338129496
4815,758,284,292,-0.0105540897097625
4816,658,260,272,-0.0182370820668693
4817,652,235,252,-0.0260736196319018
4818,650,244,257,-0.02
4819,576,220,226,-0.0104166666666666
4820,753,274,283,-0.0119521912350597
4821,658,272,281,-0.0136778115501519
4822,661,264,273,-0.0136157337367624
4823,737,271,275,-0.005427408412483
4824,707,269,283,-0.0198019801980198
4825,725,287,288,-0.0013793103448275
4826,667,270,278,-0.0119940029985007
4827,668,265,276,-0.0164670658682634
4828,708,250,270,-0.0282485875706214
4829,651,268,268,0.0
4830,668,264,261,0.0044910179640718
4831,721,264,280,-0.0221914008321775
4832,660,250,258,-0.0121212121212121
4833,656,263,265,-0.0030487804878048
4834,821,325,336,-0.0133982947624847
4835,754,291,305,-0.0185676392572944
4836,666,264,275,-0.0165165165165165
4837,742,278,281,-0.0040431266846361
4838,604,231,232,-0.0016556291390728
4839,749,275,285,-0.0133511348464619
4840,694,284,287,-0.0043227665706051
4841,622,228,244,-0.0257234726688102
4842,716,247,262,-0.020949720670391
4843,651,254,259,-0.0076804915514592
4844,652,267,268,-0.0015337423312883
4845,735,259,270,-0.0149659863945578
4846,724,262,275,-0.0179558011049723
4847,745,270,278,-0.010738255033557
4848,627,256,265,-0.0143540669856459
4849,750,291,298,-0.0093333333333333
4850,741,307,314,-0.0094466936572199
4851,664,232,238,-0.0090361445783132
4852,696,265,285,-0.028735632183908
4853,748,289,298,-0.0120320855614973
4854,698,255,270,-0.0214899713467048
4855,718,259,273,-0.0194986072423398
4856,546,200,207,-0.0128205128205128
4857,754,312,322,-0.013262599469496
4858,640,253,268,-0.0234375
4859,761,284,296,-0.0157687253613666
4860,736,270,289,-0.0258152173913043
4861,727,276,287,-0.015130674002751
4862,661,255,267,-0.0181543116490166
4863,672,275,285,-0.0148809523809523
4864,710,297,306,-0.0126760563380281
4865,671,249,257,-0.0119225037257824
4866,638,263,279,-0.0250783699059561
4867,767,271,274,-0.0039113428943937
4868,713,269,275,-0.0084151472650771
4869,721,259,269,-0.0138696255201109
4870,697,241,252,-0.0157819225251076
4871,672,239,261,-0.0327380952380952
4872,674,254,261,-0.0103857566765578
4873,617,232,237,-0.0081037277147487
4874,694,279,291,-0.0172910662824207
4875,732,293,305,-0.0163934426229508
4876,637,259,270,-0.0172684458398744
4877,638,230,242,-0.018808777429467
4878,685,262,266,-0.0058394160583941
4879,705,242,260,-0.025531914893617
4880,728,265,272,-0.0096153846153846
4881,674,264,273,-0.0133531157270029
4882,771,285,293,-0.0103761348897535
4883,659,263,275,-0.0182094081942336
4884,652,231,246,-0.0230061349693251
4885,733,283,290,-0.0095497953615279
4886,699,262,281,-0.0271816881258941
4887,666,258,264,-0.009009009009009
4888,725,274,278,-0.0055172413793103
4889,690,273,282,-0.0130434782608695
4890,616,223,240,-0.0275974025974025
4891,786,335,341,-0.0076335877862595
4892,685,243,256,-0.018978102189781
4893,673,276,287,-0.0163447251114413
4894,672,253,261,-0.0119047619047619
4895,619,225,236,-0.0177705977382875
4896,787,281,293,-0.0152477763659466
4897,716,261,270,-0.0125698324022346
4898,653,252,257,-0.007656967840735
4899,715,285,295,-0.0139860139860139
4900,678,245,251,-0.0088495575221238
4901,750,298,308,-0.0133333333333333
4902,615,225,231,-0.0097560975609756
4903,701,265,276,-0.0156918687589158
4904,744,272,285,-0.0174731182795698
4905,712,253,259,-0.0084269662921348
4906,693,273,282,-0.0129870129870129
4907,678,267,272,-0.0073746312684365
4908,732,272,287,-0.0204918032786885
4909,718,282,291,-0.0125348189415041
4910,693,254,262,-0.0115440115440115
4911,664,246,272,-0.0391566265060241
4912,692,238,246,-0.0115606936416184
4913,664,256,267,-0.0165662650602409
4914,684,283,290,-0.0102339181286549
4915,731,264,272,-0.0109439124487004
4916,604,235,240,-0.0082781456953642
4917,731,251,265,-0.0191518467852257
4918,700,284,282,0.0028571428571428
4919,702,275,283,-0.0113960113960113
4920,645,264,269,-0.0077519379844961
4921,719,261,271,-0.0139082058414464
4922,638,251,263,-0.018808777429467
4923,601,217,229,-0.0199667221297836
4924,791,291,313,-0.0278128950695322
4925,655,237,250,-0.0198473282442748
4926,718,259,272,-0.0181058495821727
4927,641,251,261,-0.0156006240249609
4928,664,262,266,-0.0060240963855421
4929,701,264,270,-0.0085592011412268
4930,716,268,273,-0.0069832402234636
4931,645,240,249,-0.013953488372093
4932,713,255,265,-0.0140252454417952
4933,642,233,246,-0.0202492211838006
4934,641,255,256,-0.0015600624024961
4935,688,282,292,-0.0145348837209302
4936,765,260,272,-0.0156862745098039
4937,706,284,292,-0.0113314447592068
4938,664,260,268,-0.0120481927710843
4939,707,275,283,-0.0113154172560113
4940,753,268,275,-0.0092961487383798
4941,715,268,280,-0.0167832167832167
4942,723,272,276,-0.0055325034578146
4943,647,255,264,-0.0139103554868624
4944,641,244,252,-0.0124804992199688
4945,725,273,288,-0.0206896551724137
4946,646,248,253,-0.0077399380804953
4947,650,235,237,-0.003076923076923
4948,739,271,289,-0.0243572395128552
4949,741,273,275,-0.0026990553306342
4950,664,256,269,-0.019578313253012
4951,630,245,262,-0.0269841269841269
4952,692,236,243,-0.0101156069364161
4953,711,258,267,-0.0126582278481012
4954,722,276,289,-0.0180055401662049
4955,671,252,264,-0.0178837555886736
4956,678,296,305,-0.0132743362831858
4957,652,262,270,-0.0122699386503067
4958,767,288,296,-0.0104302477183833
4959,729,285,284,0.0013717421124828
4960,585,238,242,-0.0068376068376068
4961,680,274,282,-0.0117647058823529
4962,670,252,262,-0.0149253731343283
4963,795,299,310,-0.0138364779874213
4964,789,317,321,-0.0050697084917617
4965,560,222,227,-0.0089285714285714
4966,679,282,299,-0.0250368188512518
4967,765,326,331,-0.0065359477124183
4968,650,249,255,-0.0092307692307692
4969,623,244,254,-0.0160513643659711
4970,644,260,266,-0.0093167701863354
4971,705,278,281,-0.0042553191489361
4972,688,251,267,-0.0232558139534883
4973,737,267,281,-0.0189959294436906
4974,675,238,250,-0.0177777777777777
4975,640,248,255,-0.0109375
4976,584,237,240,-0.0051369863013698
4977,650,250,265,-0.023076923076923
4978,671,254,262,-0.0119225037257824
4979,767,276,276,0.0
4980,650,260,274,-0.0215384615384615
4981,648,252,268,-0.0246913580246913
4982,769,292,308,-0.0208062418725617
4983,737,283,298,-0.0203527815468114
4984,684,248,259,-0.0160818713450292
4985,645,225,237,-0.0186046511627906
4986,519,202,218,-0.0308285163776493
4987,747,265,280,-0.0200803212851405
4988,686,242,248,-0.0087463556851311
4989,649,257,265,-0.012326656394453
4990,659,259,265,-0.0091047040971168
4991,637,270,280,-0.0156985871271585
4992,637,234,231,0.0047095761381475
4993,701,277,294,-0.0242510699001426
4994,647,243,250,-0.0108191653786707
