bootstrap_draw,total_event_copies,captured__primary_31_60__multi_horizon,captured__primary_31_60__direct_60_day,capture_rate_difference__primary_31_60,captured__secondary_1_60__multi_horizon,captured__secondary_1_60__direct_60_day,capture_rate_difference__secondary_1_60
3980,658,257,196,0.09270516717325228,421,275,0.2218844984802431
3981,748,290,220,0.09358288770053474,483,328,0.20721925133689845
3982,678,248,214,0.05014749262536872,381,285,0.1415929203539823
3983,679,255,190,0.09572901325478644,424,276,0.21796759941089838
3984,724,269,223,0.06353591160220995,464,315,0.2058011049723757
3985,738,275,231,0.05962059620596205,498,327,0.23170731707317072
3986,628,248,173,0.11942675159235672,397,235,0.2579617834394905
3987,686,271,204,0.09766763848396504,436,277,0.23177842565597673
3988,728,287,214,0.10027472527472525,479,283,0.2692307692307692
3989,657,245,202,0.0654490106544901,416,280,0.2070015220700152
3990,669,259,175,0.12556053811659196,416,233,0.27354260089686094
3991,657,271,204,0.1019786910197869,419,284,0.20547945205479456
3992,659,264,202,0.09408194233687406,440,277,0.24734446130500765
3993,636,234,175,0.09276729559748426,380,250,0.2044025157232704
3994,738,284,238,0.06233062330623307,454,307,0.19918699186991873
3995,785,279,209,0.08917197452229297,459,302,0.19999999999999996
3996,641,248,182,0.10296411856474258,411,266,0.22620904836193445
3997,724,287,229,0.08011049723756908,471,327,0.19889502762430944
3998,701,280,215,0.09272467902995718,459,318,0.20114122681883018
3999,644,241,179,0.09627329192546585,411,257,0.2391304347826087
4000,660,248,209,0.05909090909090908,417,295,0.18484848484848487
4001,756,287,214,0.09656084656084657,483,310,0.22883597883597878
4002,695,276,201,0.1079136690647482,427,290,0.19712230215827337
4003,788,271,211,0.07614213197969544,487,296,0.2423857868020305
4004,710,271,196,0.10563380281690138,434,291,0.2014084507042253
4005,709,276,223,0.07475317348377997,463,317,0.20592383638928063
4006,637,222,152,0.10989010989010989,358,224,0.21036106750392464
4007,674,250,207,0.06379821958456972,419,280,0.20623145400593468
4008,627,224,165,0.09409888357256779,416,244,0.27432216905901113
4009,602,233,179,0.08970099667774084,360,254,0.17607973421926915
4010,635,251,224,0.04251968503937009,419,314,0.1653543307086614
4011,671,273,205,0.10134128166915052,437,283,0.2295081967213115
4012,792,299,246,0.06691919191919193,476,338,0.17424242424242425
4013,659,252,187,0.09863429438543247,392,246,0.2215477996965099
4014,635,245,180,0.10236220472440943,396,252,0.22677165354330714
4015,728,263,188,0.10302197802197799,449,265,0.2527472527472528
4016,681,255,204,0.07488986784140972,434,282,0.22320117474302492
4017,696,266,195,0.10201149425287359,426,282,0.2068965517241379
4018,679,267,237,0.04418262150220914,417,311,0.15611192930780565
4019,676,274,213,0.09023668639053256,428,300,0.18934911242603553
4020,720,251,191,0.08333333333333331,463,287,0.24444444444444446
4021,752,275,208,0.08909574468085107,497,276,0.2938829787234043
4022,695,271,202,0.09928057553956832,443,274,0.24316546762589925
4023,661,239,179,0.0907715582450832,413,275,0.20877458396369136
4024,723,270,197,0.1009681881051176,456,291,0.22821576763485474
4025,675,269,227,0.06222222222222218,419,309,0.16296296296296292
4026,772,303,235,0.08808290155440412,491,344,0.1904145077720208
4027,714,276,189,0.12184873949579833,467,281,0.2605042016806723
4028,705,281,242,0.05531914893617024,448,313,0.19148936170212771
4029,574,221,180,0.07142857142857145,358,268,0.156794425087108
4030,770,283,215,0.08831168831168834,510,303,0.2688311688311688
4031,703,279,228,0.07254623044096725,444,326,0.16785206258890467
4032,608,224,166,0.09539473684210525,358,256,0.16776315789473684
4033,763,297,235,0.08125819134993445,466,321,0.19003931847968547
4034,703,255,182,0.1038406827880512,440,268,0.24466571834992895
4035,717,267,208,0.08228730822873082,441,298,0.19944211994421202
4036,701,269,222,0.06704707560627676,440,314,0.17974322396576314
4037,733,293,261,0.043656207366985,484,347,0.18690313778990447
4038,705,278,218,0.08510638297872342,452,300,0.21560283687943266
4039,616,249,218,0.05032467532467533,381,297,0.1363636363636364
4040,727,277,204,0.10041265474552957,455,295,0.2200825309491059
4041,776,285,217,0.08762886597938147,492,295,0.2538659793814433
4042,726,276,200,0.1046831955922865,459,308,0.20798898071625344
4043,657,279,224,0.0837138508371385,434,292,0.2161339421613394
4044,667,247,184,0.09445277361319343,419,275,0.21589205397301353
4045,732,274,213,0.08333333333333337,479,304,0.2390710382513661
4046,645,244,193,0.07906976744186045,391,257,0.20775193798449615
4047,700,279,218,0.08714285714285713,444,304,0.19999999999999996
4048,667,238,167,0.10644677661169416,395,223,0.2578710644677661
4049,708,259,210,0.0692090395480226,410,287,0.17372881355932207
4050,704,260,195,0.09232954545454547,412,273,0.19744318181818182
4051,647,254,204,0.07727975270479137,416,278,0.21329211746522414
4052,718,268,208,0.08356545961002787,440,294,0.2033426183844011
4053,719,269,225,0.06119610570236439,467,319,0.20584144645340757
4054,709,283,197,0.12129760225669955,430,296,0.18899858956276439
4055,636,247,190,0.089622641509434,403,272,0.2059748427672956
4056,742,294,240,0.07277628032345018,495,337,0.21293800539083563
4057,691,261,190,0.10274963820549932,442,266,0.2547033285094066
4058,655,241,175,0.10076335877862597,386,256,0.19847328244274814
4059,660,291,229,0.09393939393939393,424,308,0.17575757575757578
4060,683,282,232,0.07320644216691069,485,313,0.25183016105417283
4061,660,259,217,0.0636363636363636,398,292,0.16060606060606059
4062,614,227,173,0.08794788273615634,373,263,0.17915309446254074
4063,731,266,206,0.08207934336525308,441,306,0.18467852257181944
4064,617,239,195,0.07131280388978928,394,273,0.19611021069692058
4065,725,258,182,0.10482758620689658,454,234,0.30344827586206896
4066,745,292,194,0.13154362416107385,494,292,0.2711409395973154
4067,662,234,184,0.07552870090634439,381,257,0.1873111782477342
4068,718,265,205,0.08356545961002781,443,278,0.22980501392757663
4069,681,246,218,0.04111600587371511,431,285,0.21439060205580035
4070,785,290,202,0.11210191082802545,533,305,0.2904458598726114
4071,714,304,237,0.0938375350140056,480,331,0.20868347338935578
4072,656,250,208,0.06402439024390244,415,262,0.2332317073170731
4073,705,273,190,0.11773049645390071,447,269,0.25248226950354613
4074,646,244,216,0.043343653250773995,406,287,0.1842105263157895
4075,739,267,220,0.06359945872801087,468,305,0.22056833558863326
4076,685,265,223,0.0613138686131387,438,319,0.1737226277372263
4077,777,306,222,0.10810810810810811,506,313,0.24839124839124838
4078,608,234,202,0.05263157894736842,384,267,0.19243421052631576
4079,668,255,225,0.04491017964071853,430,328,0.15269461077844315
4080,700,259,202,0.0814285714285714,460,277,0.2614285714285714
4081,713,255,219,0.05049088359046283,442,297,0.20336605890603088
4082,720,275,220,0.07638888888888884,481,299,0.2527777777777777
4083,605,239,204,0.05785123966942152,373,280,0.15371900826446283
4084,677,268,199,0.10192023633677988,461,283,0.26292466765140327
4085,692,259,216,0.06213872832369943,434,305,0.1864161849710983
4086,673,244,194,0.07429420505200596,419,293,0.18722139673105498
4087,733,285,207,0.10641200545702595,479,294,0.252387448840382
4088,739,281,210,0.09607577807848444,472,324,0.20027063599458728
4089,687,280,220,0.0873362445414847,439,299,0.20378457059679767
4090,653,276,223,0.08116385911179175,404,303,0.1546707503828484
4091,786,298,228,0.08905852417302801,532,331,0.2557251908396947
4092,705,281,250,0.04397163120567377,447,339,0.15319148936170218
4093,683,272,236,0.0527086383601757,452,321,0.19180087847730604
4094,720,262,215,0.06527777777777777,450,301,0.20694444444444443
4095,624,259,214,0.07211538461538464,394,288,0.16987179487179482
4096,640,256,191,0.1015625,411,273,0.215625
4097,743,273,222,0.06864064602960968,467,295,0.23149394347240915
4098,730,277,218,0.08082191780821918,481,326,0.2123287671232877
4099,659,249,194,0.08345978755690442,396,262,0.20333839150227617
4100,672,270,212,0.08630952380952384,463,301,0.24107142857142855
4101,715,279,212,0.09370629370629369,473,314,0.22237762237762237
4102,852,318,249,0.08098591549295775,559,359,0.2347417840375587
4103,663,255,189,0.09954751131221723,415,283,0.1990950226244344
4104,659,220,178,0.06373292867981795,384,261,0.1866464339908953
4105,764,274,204,0.09162303664921467,523,294,0.2997382198952879
4106,717,268,199,0.09623430962343094,465,280,0.25801952580195253
4107,689,282,196,0.1248185776487663,435,304,0.19013062409288822
4108,739,267,221,0.062246278755074436,475,302,0.23410013531799734
4109,767,268,209,0.07692307692307687,458,310,0.1929595827900913
4110,726,283,205,0.1074380165289256,484,295,0.26033057851239666
4111,729,301,273,0.0384087791495199,499,361,0.18930041152263372
4112,698,279,209,0.10028653295128936,417,280,0.19627507163323787
4113,674,274,209,0.09643916913946587,430,295,0.20029673590504454
4114,723,279,227,0.07192254495159062,459,310,0.20608575380359612
4115,665,263,200,0.09473684210526317,433,283,0.22556390977443613
4116,665,266,211,0.08270676691729323,414,292,0.18345864661654138
4117,679,273,209,0.09425625920471281,466,278,0.2768777614138439
4118,688,271,208,0.09156976744186046,442,298,0.2093023255813954
4119,689,259,206,0.07692307692307693,413,294,0.17271407837445568
4120,714,275,185,0.12605042016806722,458,275,0.2563025210084034
4121,667,259,191,0.10194902548725637,413,277,0.2038980509745128
4122,772,316,237,0.10233160621761661,520,343,0.22927461139896366
4123,802,311,239,0.08977556109725687,506,321,0.23067331670822944
4124,652,217,163,0.08282208588957057,384,253,0.20092024539877307
4125,707,270,199,0.1004243281471004,447,275,0.24328147100424324
4126,670,242,192,0.07462686567164178,405,274,0.19552238805970146
4127,711,280,213,0.0942334739803094,476,308,0.23628691983122357
4128,714,293,233,0.08403361344537813,492,306,0.2605042016806723
4129,675,259,197,0.09185185185185185,409,279,0.19259259259259265
4130,626,251,175,0.12140575079872201,366,241,0.19968051118210867
4131,734,294,237,0.07765667574931878,487,327,0.21798365122615804
4132,750,278,227,0.068,486,328,0.21066666666666667
4133,795,304,224,0.1006289308176101,548,329,0.2754716981132075
4134,699,286,211,0.1072961373390558,489,296,0.2761087267525036
4135,663,249,184,0.0980392156862745,436,284,0.2292609351432881
4136,719,259,196,0.08762169680111265,454,283,0.23783031988873438
4137,703,278,201,0.1095305832147937,469,304,0.23470839260312937
4138,569,230,190,0.07029876977152905,348,253,0.1669595782073814
4139,657,282,214,0.1035007610350076,431,306,0.19025875190258756
